Page	Section_number	Section_name	Order	User	Timestamp	Content
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	20	 Globality and the Global Village 	0	PetrochemicalPete	02:54, 25 October 2005 (UTC)	"I don't know if globality is actually a real word. 

But I feel this could make the best litmus paper test for which articles - especially regards cities and personalities - qualify. Then what this list comes to represent is a minimum set of core subjects of global significance that all wikipedias share because they are subjects that humanity and the world shares.

Jerusalem would pass the test because of its significance to the Abrahamic religions, which are global. Newton would pass the test because his work altered the scientific world and the perception humanity has had of its world globally since. I'd also say Rome would pass this test because through both the Roman Empire and later the Catholic Church, it is a location of global significance. Mathematics is completely universal so it passes the test without any hesitation at all. We're all human so human anatomy should be included.

The idea being that qualification of articles is based on its global significance. That  it is an article which deserves to be in every wikipedia regardless of language because it is a subject that has no less significance in one wikipedia than it does in any other.

Then this project could come to represent what could be considered a core of global subjects that are relevent to all of humanity, whatever language, whatever nationality, whatever religion. Which makes sense as a minimum list of articles to expect to be found in all wikipedias, irrespective of language. Those subjects to which everyone in the global village can relate to.

Note that this test would be tough in places because Bill Gates almost seems to qualify more than Rev. Martin Luthor King or Gandhi, in terms of only globality rather than notoriety or achievement. But I feel it both makes the most sense as the foundation for a set of core subjects that spans all languages by being those threads that bind us all together and also because it should involve less contraversy about which subjects to include and which to leave out. Subjects of global significance should be present in all wikipedias anyway. This list formalises that and makes a handy checklist for all contributors to ensure that the coverage on these basic global subjects is there.

The nature of this project seems implictly to be about binding our wikipedias and communities together that it seems to make sense to me that the subjects selected for the list share that exact same sentiment."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	20	 Globality and the Global Village 	1	EMaraite	18:04, 11 January 2006 (UTC)	"Adding to this, it is indicative, that movie stars and makers are vastly overrepresented, and nearly exclusively represent Holliwood. The same can be said about authors - I haven´t seen one African, as if Chinua Achebe never wrote anything. I am a great fan of Aretha Franklin, but would she really make top 1000 in, say, the Hindi or Arabic Wikipedia?
I do agree with Petrochemical Pete, that every contributor to this list should try to assume the pont of view of a Chinese, Paraguayan or Kenyan person interested in gaining knowledge about universally relevant topics."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	21	 Sports confusion 	0	PetrochemicalPete	05:27, 25 October 2005 (UTC)	"Under the sports section, there is football world cup as well as soccer. I presume that football world cup refers to the global international soccer event here (as it would be the Superbowl for American football, yes? And the Superbowl is not listed because it's not an international event, even if a very big deal inside America itself?).

If so, then shouldn't American football be listed, when the other American-origin sports baseball and basketball are there (even if this always represents potential confusion that football refers to different sports - e.g. American football, soccer, Australian rules football, etc. - they should still be listed if deserving of an article, of course)? 

And without wanting to introduce any politics to this, soccer is understood but is not its natural name in most locations of the world, where it's football. Soccer disambiguates, true, but it seems to threaten NPOV to not refer to it by its most neutral international name, which I believe would be football before soccer (though I may be wrong and would be happy to be put right on that. I'm not a sports fan and say this only with NPOV in mind, as I actually don't care personally which is used).

Also, gymnastics seems absent and wouldn't it be perhaps more universal to list martial arts rather than Judo specifically (or we risk an explosion of each martial art being listed individually e.g. Karate, Judo, Jujitsu, Kendo, etc.)?"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	22	 Overlapping topics 	0	Lloffiwr	17:40, 30 October 2005 (UTC)	I have noticed that oil, gas and coal appear under both Science/resources and Technology/Electricity.  They both fit under these headings, since the topics overlap. However I think it is redundant to have a topic appearing twice, even if the topic heading implies different aspects which an article could cover.  After all, this is functioning as the first starter list, showing major arteries rather than every vein in the body! I wonder whether it would be useful to users of the list to have a cross-reference between different topics in brackets after the topic heading eg. ‘Resources (see also Technology/Electricity/Depletable energy sources and fossil fuels)’ and ‘Depletable energy sources and fossil fuels (see also Science/Resources) – but see amendments to Technology topic below. Then if an article heading appears only on one list the cross-reference may encourage the inclusion of the different aspects related to the different topic headings in the one article, without repeating the article title itself.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	23	 Amendments to technology 	0	Lloffiwr	17:42, 30 October 2005 (UTC)	"I have introduced two new sub-headings for Technology: Food production and Harnessing energy. My rationale is:
Food production is generally considered to be fundamental to human survival and development. This topic could potentially include the technology of agriculture, hunting, gathering, storage and cooking.  There should also eventually be a fair amount of overlap between this topic and the topics of ecology and food.

Harnessing energy has always been a major technological goal. This topic includes much that was included in ‘common technology’ and ‘electricity’. I found it a little misleading to have energy resources as a sub-heading of electricity when in fact all of the energy sources mentioned can be used as energy sources without having to be converted into electricity eg. windmill-operated water pumps, combustion engines.

By the way, how close is the list to hitting one thousand articles?"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	24	 Criteria for inclusion - NPOV 	0	Bggoldie	13:23, 8 November 2005 (UTC)	"OK, I do agree it started as a project in US. I can also easily agree many of its contributors are US/UK/Commonwealth. However the list is way too much filled with Anglo-American people. I already suggested (sorry, forgot to register a user on meta) to replace Truman with Nuclear Bomb. Similarly people from the last 50-100-200 years should not be mandatory, let leave each Wiki-team to decide. Is G. W. Bush more important than French President Miteran, or founders of European Union less important than the founders of United States?

One can use something like ""Include at least five local rulers and five international heads of states, and describe them with 3 phrases"". --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	24	 Criteria for inclusion - NPOV 	1	PetrochemicalPete	11:55, 24 January 2006 (UTC)	"But an important component of this project is also its capacity to increase interwiki links between individual Wikipedias. If each Wikipedia diverges from the list then we lose that interlingual linking and the whole purpose of standardising a set of ""core"" articles to be found in all Wikipedias.
Alternatively, I suggest that as we simultaneously have the problem of far too many cities and people on the list (the cities alone were taking up a fifth of the whole ""1000 articles"" limitation at one point) then we work to cut the list down to just those cities and people which arouse no cultural contraversy.
So, yes, is Bush really deserving in a wide historical and global context? Perhaps not and we should strike him from the list. Repeat with all cities and people in the list. Solving both our problems - too many articles about people and places, as well as articles whose inclusion is contravertial - at the same time.
To achieve this might take a lot of haggling and disagreement and editing, true. But isn't that somewhat the point of the Wikipedian editing process? Yes, the initial list was perhaps too American. Then it was edited but was still a bit too Western. Please, edit it further so that it loses that Western bias too.
No edit on Wikipedia is ever final. That's the whole point of this process.
On a purely intellectual level, it would be great if we could all work together and edit this over and over to edit each other's biases out of the list. What would an ultimate final unbiased list of NPOV articles look like? I'd love to know. 
It's also a good Wikipedian selling point. No paper-based encyclopeadia (e.g Britannica) can come close to offering anything similar, as we're exploiting an internationalism they can't really duplicate. Why merely emulate paper-based encyclopeadias when we can potentially exceed them?
We will disagree. That is not a problem in itself and we shouldn't automatically divide and go our separate ways at the first sign of a disagreement. Let us divine out of the confusion what we can agree on. Let us edit it and alter it and change the wording or whatever is necessary to make it fit.
Our disagreement is what keeps us honest. We shouldn't be frightened of that but should be celebrating it. If I add Eurocentricism to the list then come here and tell me where I went wrong and we'll edit it back out of the list. We can work to keep each other honest and that step-by-step takes the biases out of the list one-by-one.
Please also can we not be divisive and suggest that ""Western culture"" is to blame. I've had to pick up on a discrimination point about women (which I believe had an American origin) and argued about sexual discrimination (with, if I understand the reference he made correctly, has Israeli origin). Westerners are equally picking up biases that other Westerners are introducing too. 
We're all biased. We can't help that. But - how shall we put it? - Wikipedians by their nature of contributing to this project aren't necessarily representatives of the wilder internationally negative policies of their governments. Have I put that diplomatically enough for everyone? It's very likely many of us are here to learn about things we don't know (seems logically enough for an encyclopeadia, yes?), such as about other cultures, to help correct and rectify our ignorance. The whole point of knowledge and education is to correct the problem of ignorance in some way.
As one of my fellow countrymen, the founder of Britain's National Health Service, Aneurin Bevan, once said: ""This is my truth, tell me yours""."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	25	Inclusion/Ranking Criteria	0	Jade Knight	19:05, 16 November 2005 (UTC)	I would recommend that the determining factor on where things are ranked or whether they warrant inclusion be search frequencies, if such are available.  Words that are searched for the most frequently (and over multiple languages, if possible, to diffuse language bias), should be made highest priority for inclusion in new wikipedias.  Is it possible to obtain these statistics?
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	25	Inclusion/Ranking Criteria	1	PetrochemicalPete	12:15, 24 January 2006 (UTC)	"Nice idea. I'd resist making it solely based on searches alone because the fact that no-one has recently searched for differential calculus or Plato doesn't mean that the subjects aren't important or that they won't see a lot of searches made on them in the future. 
For example, Iraq or George Bush might get a lot of searches at the moment because of contemporary events (people looking to better inform themselves over the issues in that day's news stories). 
Being based on searches alone might bias things to contemporary events more than it should. This is an encyclopeadia rather than a news service, after all (though, yes, one of the advantages of Wikipedia is that it can update incredibly quickly to not necessarily be that distant to a news service but it isn't the prime purpose here).
But a list of searches could help prioritise and, on a purely practical level, search terms might show up topics that we never thought of. It might help expose holes and biases in the list. You never know."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	26	 Suggestions for the list: 	0	Yekrats	13:53, 29 November 2005 (UTC)	"Ramkhamhaeng the Great - King of Thailand who also developed the Thai alphabet.
World Trade Organization Weird that it's not on the list yet.
Magic (illusion) A theatrical performance that spans many cultures.
Photography 
Mail We have email listed here, but not regular mail?
House or Home probably in the architecture section.
Citizen Kane maybe a little bit Amercan-centric, but I think it's more important than the Marx Brothers.
Monopoly (game) is a game featured in dozens of languages, and is certainly the most popular board game of the last 100 years.

Also, simple has a ""basic concepts"" section, which has (among other things in the meta list):
Human being
Man
Woman
Child
 Boy
 Girl

Also, we lack basic information about families:
Family
Father
Mother
Son
Daughter
... and so on. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2005	26	 Suggestions for the list: 	1	Aegis Maelstrom	05:00, 29 December 2005 (UTC)	With film - I agree, I would mention a few most important movies. But which one - good ones like Citizen Kane or 12 Angry Men or the most popish ones?
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	0	 De-list computer languages 	0	211.72.108.2	09:26, 6 March 2006 (UTC)	I doubt much of the general population has ever heard of C, Java, PHP, or (my beloved) Perl, nor would they care to know.  Indeed, the only computer language worth listing as an essential topic is BASIC.  My two cents.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	0	Silence	05:35, 27 March 2006 (UTC)	I don't see the point of linking to Simple Wiki, a depopulateded and generally rather mediocre-quality encyclopedia, for every single topic on this list. Just because the list originated there doesn't mean providing links to every page there is helpful: people will follow the links wanting to find basic info on each person linked to so they'll have a resource to draw from for various foreign-language Wikis and an understanding of what the topic is about. As such, why not just link to En-Wiki, which, being by far the most populated and active Wiki, has articles for every topic listed, and often very comprehensive ones. It just seems like the most practical thing to do. What do y'all think? -
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	1	Blockinblox	12:38, 27 March 2006 (UTC)	No no no no no, you're supposed to wait for some kind of response here before you go ahead on your own and change every single link to an entirely different wikipedia.  I'm glad you went through the formality of stating your intention here, but what's the difference if you have already acted unilaterally anyway???
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	2	Blockinblox	12:50, 27 March 2006 (UTC)	 I've gone ahead and reverted to the status pro quo until there is at least some discussion or consensus on the matter.  You don't do something this major and turn the whole thing upside down by yourself with no second opinion whatsoever; this is a collaborative effort, not a one man show.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	3	Silence	17:12, 27 March 2006 (UTC)	"I don't appreciate the accusations or hostility. I came here to help, to move the article forward, and to build consensus, not to try to force the article to go my way with unilateral actions. Your kneejerk assumption that I'm just here to make push my agenda and my post here was merely a ""formality"", just because I made major edits (that happen to all be improvements) to the article, is, to put it mildly, premature. I started making my edits before anyone had responded on the talk page for three reasons: (1) because editing the article itself is the best way to get other editor's attention (a very valuable thing considering that this is not an especially active project page), which is why I directed interested editors to this Talk page in my edit summaries (yet you arbitrarily claimed I thought ""noone would object or notice"" anyway); (2) to give a clear demonstration of what a lot of the changes I have in mind will look like if implemented, knowing they can be reverted if necessary but that putting such a version up will give people a much better idea of the options available; and (3) because I've made equally major edits many times in the past to this very list, and never has anyone objected to a single one, so I had no reason to assume there'd be a huge upswelling of bile at this particular edit.
So, there's just one key problem with your response: you haven't actually said anything that's actually wrong with any of the changes I made. Your sole objection thus far is that I didn't wait long enough before making the changes, which is a bureaucratic objection, not a content-related one. As such, I'd greatly appreciate it if, rather than shrilly denouncing me for not waiting a few months for the proper bureaucratic channels to allow me to quickly and easily show what page changes I have in mind, you actually explained why you think so many of the recent edits I made ""violate several agreed-upon compromises here"", and, much more importantly, why they're bad for this page. Wikis allow reverts; there's no need for such tedious, counterproductive formality, when simply boldly making the changes facilitates debate and discussion much better. I've now shown some of the edits I have in mind, and you've now said you have an objection to them, so we can begin: Let's discuss this, not lobby accusations at one another. What about my changes is detrimental or harmful, rather than productive and valuable? I'd love nothing more than some thought-out criticism. -"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	4	Blockinblox	22:26, 27 March 2006 (UTC)	"Okay, fair enough, and that was a very passionate response...  Sorry if I seemed too snippy at first...  Most (but not all) of your alterations were indeed improvements, but I would like to see at least a couple of other voices weigh in, particularly the big change here that I feel needs approval is the redirecting from simple to main en:...  

I realise a lot of the articles are missing from simple, but I've spent months trying to whip up the ones that are there into shape, so that editors of foreign languages can more easily use them for a template for quick translation to kick start their articles...  Yes I know the simple en wikipedia is far from perfect, and has been subjected to much criticism, but I can tell you the people I've met there who do contribute do take a lot of pride in their effort at what is sometimes a difficult task, much like walking a tightrope...  In the long run it may not matter, because I've noticed that most of the wikis that have adopted this list into their own languages as a starting point, have ended up with vastly different looking lists, sometimes linking to en, sometimes to simple, sometimes to a mixture of the two, but rest assured, they generally will make the 'list of articles all languages should have' look the way they think it ought to look, and not at all the way it looks here.  And I still don't think trying to force every culture and all languages to ""be on the same page"" is ever a good thing, so I'm actually glad that all the lists look different."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	5	Silence	23:10, 27 March 2006 (UTC)	"""Sorry if I seemed too snippy at first..."" - No problem. I understand the reaction. Everyone feels a degree of involuntary possessiveness and conservatism with regards to articles they've spent a lot of time working on.
""but I would like to see at least a couple of other voices weigh in,"" - So would I. And I think the best way to get a lot of people's opinions on all these changes is to put them on the main page so users will realize something's happening and come to the Talk page to voice their opinion. If you prefer, we can wait until at least a few more supporters manifest on the Talk page before restoring my edits, but I just think it's faster in the long run to leave the heavily-revised up on the main page, even if we end up not using any of my changes in the end.
""particularly the big change here that I feel needs approval is the redirecting from simple to main en:"" - Fair enough, but realize that that's the easiest change to revert of them all: a simple mass-replace (which any text editor can perform) of ""[[en:"" with ""[[simple:"" will instantly restore the original links—that's how I changed all the links to linking to the English Wikipedia, in fact. So, if the only change I made that you object to at this point is the ""[[simple:"" -> ""[[en:"" change, why not restore my previous edit, if only so I can continue working on other aspects of the list in the meantime (I've been continuing to work on my changes, reorganizations, copyediting, link-checking, etc. while waiting, and will gladly upload them as soon as it's OK).
""I realise a lot of the articles are missing from simple,"" - That's an understatement. Most of the articles are missing from simple (whereas all but one or two of the articles on the entire list are on the English Wikipedia), and even the ones that are there are usually very small (often one or two sentences) and in mediocre or poor English. (This is not meant to be an insult, it is just an honest assessment of the vast majority of Simple English articles I've read, of which there are a few hundred.) Simple English may certainly someday be a viable source for concise, well-written articles on all the subjects listed in ""List of articles all languages should have"", but at this time, purely realistically and practically speaking, English Wikipedia is a much better utility to link to. It's in the same language, but it has many more articles, much more content in those articles (but the lead sections of most of those articles should serve the same ""summarizing"" purpose as Simple English articles, and should be equally clear and understandable), and a vastly larger body of editors to check that content and ensure that it is verifiable, NPOV, consistent, and well-written.
""but I can tell you the people I've met there who do contribute do take a lot of pride in their effort at what is sometimes a difficult task, much like walking a tightrope..."" - I understand the difficulty, respect the editors for their dedication, and appreciate the effort they've put into creating and improving so many articles, but they do have the list at ""Simple English"" already, right? Why not use that one to link to Simple English's articles, and for this one, which is much more expanded and thus much more difficult to meet the requirements of with Simple English's (relatively) minimal resources, use English Wikipedia?
""And I still don't think trying to force every culture and all languages to ""be on the same page"" is ever a good thing, so I'm actually glad that all the lists look different."" - Sure. Though it does make the title of this page misleading, no? :) -"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	6	Blockinblox	03:17, 28 March 2006 (UTC)	"Your other changes are not so innocent as they may seem; in particular, you have reintroduced ""homosexuality"" as an ""article all wikipedias should have"" when I have talked at length about the inappropriateness of requiring or even suggesting all wikipedias to include this topic.  I don't know if this is something else you are personally passionate about, but many cultures are just as passionate about not mentioning it at all.  If you will note, the compromise was finally reached by changing the link to read simply ""sexuality"" but by repeatedly going back to the old situation, you are reopening the same can of worms, and I will be forced to resist it again with full force.  DO NOT force your agenda on the rest of the world.  What you do in your country is your country's problem.  Thank you."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	7	Silence	03:46, 28 March 2006 (UTC)	"I fail to see how what you describe is in any way not ""innocent""; are you insinuating that I am not acting in good faith? Why is ""homosexuality"" an unimportant or off-limits topic? I added both homosexuality and heterosexuality to the list of topics, along with asexual reproduction, sexual reproduction, sex, sexual intercourse, male, female, etc.—all vitally important topics that were missing from the list. Why do you object to ""homosexuality"", but not ""heterosexuality"" or any of the others I added? And I saw no valid arguments against including it in any of the above discussions; could you repeat or quote the argument you are referring to? Homosexuality is not an issue in just one country or other; it is a matter of worldwide importance, biologically (it's not like humans are the only ones to engage in homosexual behavior), socially, historically, ethically, and politically, and for both those who approve of it and those who oppose it. Censoring the inclusion of a homosexuality article on the list just because it's controversial is deeply biased and itself seems specifically targeted to promoting an agenda (by suppressing information on a highly noteworthy encyclopedic topic just because some find it distasteful): the fact that it's controversial makes it more noteworthy and important to include in any general-use encyclopedia, regardless of language—and as you said, this list is a guideline, not absolute law, so any Wikipedia that prefers not to include such an article can do so! Not including an article on homosexuality would be like not including an article on ""evolution"" on this list just because it's controversial or offensive to certain people. That's not an ""agenda"", anymore than listing articles on abortion, The Holocaust, or God is ""promoting an agenda""; any good encyclopedia article will include all noteworthy information on the relevant topic, both positive and negative. Plus ""sexuality"" is too vague a topic; most encyclopedias, including the English Wikipedia, don't even have an article on ""sexuality""—you might be thinking of sexual orientation if you're looking for an umbrella-article for this topic, though I honestly don't see the need. Care to enlighten me -"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	8	Blockinblox	04:00, 28 March 2006 (UTC)	"""Homosexuality is not an issue in just one country or other; it is a matter of worldwide importance, biologically""

I would beg to differ with that assessment.  Your pov is showing here...  It is far, far from a matter of ""worldwide importance""., and I object that it should be categorised as something ""biological"".   There should be nothing like this page drawn up to look all official, dictating that all languages must write an article about homosexuality.  Leave things like that optional for each wiki, and don't try to destroy them by forcing things down their throat they might not want to include, if you wish for the whole project to be taken seriously."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	9	Blockinblox	04:28, 28 March 2006 (UTC)	"Also, you speak about ""homosexuality"" and ""heterosexuality"" like they are somehow on an equal par or something... but this must be all in your own mind, or pov...  Not so at all... ""Heterosexuality"" has never been widely viewed as a deviancy around the world."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2006	1	Why link to missing articles and stubs on Simple rather than complete articles on En-W?	10	Silence	04:06, 29 March 2006 (UTC)	"""I would beg to differ with that assessment."" - Then supply evidence and reasoning that demonstrates that homosexuality is not an international issue, and not a biological issue. I am not so unreasonable that I am unwilling to be convinced on this, or any other, issue, provided that you support it with something more than your personal opinion. I can certainly support everything I said, if you dispute a word of it.
""Your pov is showing here..."" - An incorrect statement, and one that, ironically, applies to you instead of myself. I have not expressed anything regarding my own POVs on the matter; indeed, I have no strong leanings one way or the other on this issue, though there are certainly other, unrelated issues regarding which I hold a bias. All I have said is that homosexuality is a noteworthy topic, which it is; I don't have to have an ""agenda"" to hold that homosexuality is an important topic for an encyclopedia anymore than I have to be a Nazi or Zionist to hold that ""The Holocaust"" is important, or a pregnant woman or religious fundamentalist to hold that ""abortion"" is important, or a soldier or pacifist to hold that ""war"" is important, or a mathematician to hold that ""mathematics"" is important; all of these are just as clearly significant and necessary as ""homosexuality"", and bias one way or the other has nothing to do with it. Your own POV, on the other hand, is very clearly being shown by the fact that you are explicitly justifying the exclusion of a ""homosexuality"" article from the list on the grounds that you believe, based on your own personal biases, that it is a ""deviancy"" (even though plenty of other ""deviancies"" are already included on the list!), and that if a certain culture has no tolerance for homosexuality, we cannot suggest (you repeatedly argue that including that article on this list would be ""shoving it down their throats"", when we had mere lines above already very clearly demonstrated that the entirety of this list is suggestions and ideas, not requirements!) that an article be written to cover the topic. Although I have until this point at least found your POVs reasonable, even where I disagreed with them, on this issue I'm afraid that your bigotry has completely clouded your better judgment. There is no consensus to ban ""homosexuality"" from this list, and no possible reasonable justification for such a ban. Wikipedia is an encyclopedia, which means that it deals solely in information—it is not a tool for trying to force one's morality upon others by restricting articles to ""clean"", ""safe"", or ""uncontroversial"" topics, which is excactly what you are (very inconsistently) trying to do here by banning homosexuality not on the basis that it's not important (which is the only requirement for inclusion on the list!), but on the basis that it's evil or that certain cultures believe it to be. On those grounds, if Nazi Germany was still in power it would be unacceptable of us to list ""Judaism"" on the main page, because that would be offensive to people who consider Jews immoral or deviants; that level of cultural relativism isn't so much tolerant of others' views as it is oppressive and intolerant, to the point of censorship. You'll need a damned good argument and a hell of a strong consensus to violate common sense and every Wikipedia's standards so drastically.
""and I object that it should be categorised as something ""biological""."" - If you think homosexuality is important because of its social and political implications (which is certainly a strong aspect of its significance in today's world), then add it to the ""Human/Social issues"" section instead of the ""Sex"" one; excluding it altogether, however, is clearly unacceptable and an endorsement by Wikipedia of bigotry. I truly don't see any basis for your claim that homosexuality isn't biological, however (even if it's not only biological, by the definition you happen to be using), and even if it was, that wouldn't make it any less noteworthy or relevant to the list—that's just another aspect of the ""controversy"" that any source of neutral and verifiable information, like Wikipedia, must not ignore.
""dictating that all languages must write an article about homosexuality."" - Nothing on this list dictates anything, or says anything about what languages must do. You are constructing a very flimsy strawman, conveniently ignoring the conversation on this exact topic that we'd had mere minutes before. Nothing on this list is an absolute requirement, so why are you suddenly forgeting that obvious fact? Either you've somehow forgotten that fact or you're just being blatantly deceitful with your rhetoric at this point; either way, it's time to stop.
""Leave things like that optional for each wiki,"" - It's already optional. Everything on this list is optional.
""and don't try to destroy them"" - You'll have to back up this outrageous accusation if it's to be interpreted as anything other than a personal attack (and more unsupported rhetoric). That, or apologize.
""if you wish for the whole project to be taken seriously."" - Listing ""homosexuality"" on a very lengthy page of all highly noteworthy topics for an encyclopedia to cover will make the project not ""be taken seriously""? That's funny. In reality, the exact opposite is the truth. You're making a mockery of the list by trying to force your POV down the throats of the entire Wikipedia project: because you personally find homosexuality immoral, you find it unacceptable to write about this topic, even though there's just about unanimous agreement among Wikipedia's editors that it's highly noteworthy! This project is not just a way for you to try to push an agenda on others, as you should surely be aware of by now; if you want to argue that homosexuality (or anything else, for that matter!) isn't globally noteworthy or encyclopedic because of its morality, start a new Wikimedia or Wikipedia proposal to that effect, and I'll gladly discuss this there. (Though it will surely be shot down, just like every other attempt in the past to institute a moral code on Wikipedia projects, every single one of which has failed in the past.) Don't try to sneak this subtle homophobia into a totally unrelated page simply because it's what you believe; that's just dishonest and manipulative. Sorry to have to say it, but it's the truth: only one of us is trying to use this page to force a POV on Wikipedia regarding the ""homosexuality"" topic, and that person is you.
""Also, you speak about ""homosexuality"" and ""heterosexuality"" like they are somehow on an equal par or something"" - They are—on Wikipedia, even if nothing else. For Wikipedia's purposes, they are no more or less equal than ""right"" or ""left"", ""black"" or ""white""; they are two aspects of a sexual dichotomy, and nothing more or less. Whether one is ""good"" or the other is ""bad"" is not for Wikipedia to decide; that's just one of many subjects which articles on those two sexual orientations can cover, along with health risks, history, terminology, political and religious controversy, etc. ""Evil"" topics and ""good"" ones are covered exactly equally on Wikipedia; it is never justifiable to attempt to restrict coverage on a noteworthy topic based solely on whether the subject of that topic is good or bad. I challenge you to present any policy on a Wikipedia of any language that forbids writing about homosexuality; until you can do so, you have absolutely no right to try to interject your anti-homosexual POV onto this general-usage page, no matter how strong your convictions on this matter are. Save it for your user page. This project is a list of important topics, not a list of socially acceptable/ethical/uncontroversial topics. In fact, in many cases, the more controversial or ""immoral"" something is, the more significant and noteworthy it is, making it more likely to appear on this page than something that almost nobody has any strong opinions about (like the ethics of cottage cheese). 
By the way, this addition is infinitely less controversial and unusual than Blockinbox seems so strongly to think it is. There are already homosexuality articles (many of them quite detailed and lengthy) on every single one of the most widely-used Wikipedias in existence; out of the 25 Wikipedias that have the largest number of articles, only a single one (one of the lower ones, #19) lacks an article on homosexuality (or just hasn't bothered to put interwiki tags on the page in question). In fact, the only thing that seems to determine whether or not homosexuality is covered in a certain language's Wikipedia, that I can ascertain, is how many articles that Wikipedia has—the fewer articles a Wikipedia has, the less likely it is to have an article on homosexuality (and the less likely it is to have an article on any other specific topic, quite naturally!), which is quite understandable: the fewer articles and editors a Wikipedia has, the less likely it is that they've gotten around to creating pages for specific sexual orientations, or for hundreds and hundreds of other items that are on the ""List of articles all languages should have"". Homosexuality gets much better use on foreign-language Wikipedias than most of the things on the ""List of articles all languages should have"", though!! I can provide you with a complete list (in order of number of total articles) of which Wikipedias do and don't have articles on homosexuality, if you'd like; I wrote one up while researching to see if any of your claims have a basis in fact (as far as I've been able to ascertain, they don't), and can easily share it if you think it would be valuable for discerning a bias or variance in coverage.
Until you can back up some of your claims, however, I'm afraid that it's simply unacceptable to leave your version of the page on ""List of articles all languages should have""; you are the one on whom the burden of proof will lie to demonstrate that homosexuality is considered unacceptable to write about on a significant number of the foreign-language Wikipedias, since you are the only one making such a dramatic and bold statement. Just because my version of the page is newer doesn't make it more controversial—the view that homosexuality is a ""deviancy"", despite being a common view, is infinitely more controversial than the view that homosexuality is a significant issue (which is all this page is concerned with), which the vast majority of people on both sides of this controversy can agree on, if nothing else. -"
